Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Latitude,Longitude,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Schedule,Purpose.of.flight,Air.carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date
20020917X01728,Accident,ATL82FA057,1982-02-18,"HYTOP, AL",United States,,,,,Fatal(1),Destroyed,Airplane,N5552F,Piper,PA-28-140,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,0,0,0,IMC,Cruise,Probable Cause,18-02-1983
20020917X02498,Accident,NYC82DA037,1982-02-18,"SCOTIA, NY",United States,,,,,Non-Fatal,Substantial,Airplane,N510PE,Cessna,T210N,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,1,VMC,Approach,Probable Cause,18-02-1983
20020917X02349,Accident,MIA82DA052,1982-02-18,"PEMBROKE PINES, FL",United States,,,HWO,NORTH PERRY,Non-Fatal,Substantial,Airplane,N3667L,Great Lakes,2T1A-2,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,1,VMC,Taxi,Probable Cause,18-02-1983
20020917X02151,Incident,FTW82IA062,1982-02-19,"HARLINGEN, TX",United States,,,HRL,HARLINGEN IND.AIR PARK,Incident,,Airplane,XAMEJ,Boeing,B-727-200,No,3,Turbo Jet,Part 129: Foreign,SCHD,,Mexicana Airlines,,,,83,IMC,Landing,Probable Cause,04-12-2014
20020917X02500,Accident,NYC82DA039,1982-02-19,"MOUNT POCONO, PA",United States,,,,POCONO MOUNTAINS MUNI,Non-Fatal,Substantial,Airplane,N8226A,Piper,PA-44-180T,No,2,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,3,IMC,Descent,Probable Cause,19-02-1983
20020917X02298,Accident,LAX82FUJ28,1982-02-19,"PHOENIX, AZ",United States,,,,,Non-Fatal,Substantial,Balloon,N1527F,Balloon Works,FIREFLY,No,0,Unknown,Part 91: General Aviation,,Personal,,0,0,0,3,VMC,Landing,Probable Cause,19-02-1983
20020917X02286,Accident,LAX82FUA11,1982-02-19,"TORRANCE, CA",United States,,,TOA,TORRANCE,Non-Fatal,Substantial,Airplane,N80667,Quickie,,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,1,VMC,Landing,Probable Cause,19-02-1983
20020917X02014,Accident,FTW82DA061,1982-02-19,"MESQUITE, TX",United States,,,F42,HUDSON FIELD,Non-Fatal,Substantial,Airplane,N2605L,Cessna,172H,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,1,VMC,Landing,Probable Cause,19-02-1983
20020917X01818,Accident,CHI82DA069,1982-02-19,"NEW RICHLAND, MN",United States,,,82MN,ARNEMAN FIELD,Non-Fatal,Substantial,Airplane,N3328D,Cessna,180,No,1,Reciprocating,Part 91: General Aviation,,Ferry,,0,0,0,1,VMC,Landing,Probable Cause,19-02-1983
20020917X01809,Accident,CHI82DA060,1982-02-19,"ROSELLE, IL",United States,,,06C,,Non-Fatal,Substantial,Airplane,N210GL,Cessna,172A,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,2,UNK,Takeoff,Probable Cause,19-02-1983
20020917X01808,Accident,CHI82DA058,1982-02-19,"ST. CHARLES, IL",United States,,,PTK,PONTIAC-OAKLAND,Non-Fatal,Substantial,Airplane,N1847X,Beech,58,No,2,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,1,IMC,Approach,Probable Cause,19-02-1983
20020917X02351,Accident,MIA82DA055,1982-02-19,"PEMBROKE PINES, FL",United States,,,,,Non-Fatal,Substantial,Airplane,N4721F,Cessna,P206B,No,1,Reciprocating,Part 91: General Aviation,,Unknown,,0,0,0,1,UNK,Landing,Probable Cause,19-02-1983
20020917X02268,Accident,LAX82FA077,1982-02-19,"BRAWLEY, CA",United States,,,,,Non-Fatal,Substantial,Helicopter,N4021A,Bell,47G2,No,1,Reciprocating,Part 137: Agricultural,UNK,Unknown,,0,0,0,1,VMC,Cruise,Probable Cause,19-02-1983
20020917X01885,Accident,CHI82FA059,1982-02-19,"OSHKOSH, WI",United States,,,OSH,WITTMAN,Non-Fatal,Substantial,Airplane,N6761H,Cessna,404,No,2,Reciprocating,Part 135: Air Taxi & Commuter,NSCH,Unknown,Priester Aviation Service,0,0,0,7,IMC,Landing,Probable Cause,19-02-1983
20020917X02326,Accident,LAX82FVM12,1982-02-20,"MORGAN HILL, CA",United States,,,,,Non-Fatal,Destroyed,Airplane,N8WA,Pitts,51,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,1,0,VMC,Maneuvering,Probable Cause,20-02-1983
20020917X02178,Accident,LAX82DA082,1982-02-20,"GUSTINE, CA",United States,,,SCK,GUSTINE,Fatal(1),Destroyed,Airplane,N4307Q,Cessna,172L,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,1,0,0,VMC,Approach,Probable Cause,20-02-1983
20020917X02126,Accident,FTW82FQA14,1982-02-20,"FORT SUMNER, NM",United States,,,,,Fatal(2),Destroyed,Airplane,N759QR,Cessna,182Q,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,2,0,0,0,VMC,Maneuvering,Probable Cause,20-02-1983
20020917X02114,Accident,FTW82FPD09,1982-02-20,"SAINT JO, TX",United States,,,,HARRIS STRIP,Fatal(1),Destroyed,Airplane,N3802E,Piper,PA-36-375,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,0,0,0,VMC,Maneuvering,Probable Cause,20-02-1983
20020917X02444,Accident,MKC82DA039,1982-02-20,"PERRYVILLE, MO",United States,,,,MUNICIPAL,Non-Fatal,Substantial,Airplane,N2240K,Piper,PA-28-161,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,0,0,0,1,VMC,Landing,Probable Cause,20-02-1983
20020917X02350,Accident,MIA82DA054,1982-02-20,"ST. PETERSBURG, FL",United States,,,SPG,ALBERT WHITTED,Non-Fatal,Substantial,Airplane,N24725,Cessna,152,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,0,0,0,1,VMC,Landing,Probable Cause,20-02-1983
20020917X02177,Accident,LAX82DA081,1982-02-20,"GRAND CANYON, AZ",United States,,,,GRAND CANYON,Non-Fatal,Substantial,Airplane,N529CA,Cessna,172N,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,3,VMC,Takeoff,Probable Cause,20-02-1983
20020917X02017,Accident,FTW82DA065,1982-02-20,"LUBBOCK, TX",United States,,,F82,TOWN AND COUNTRY,Non-Fatal,Substantial,Airplane,N9320U,Cessna,150M,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,2,VMC,Takeoff,Probable Cause,20-02-1983
20020917X02015,Accident,FTW82DA063,1982-02-20,"KROTZ SPRINGS, LA",United States,,,,,Non-Fatal,Substantial,Airplane,N77029,Cessna,140,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,1,VMC,Maneuvering,Probable Cause,20-02-1983
20020917X01811,Accident,CHI82DA062,1982-02-20,"HUNTINGTON, IN",United States,,,03C,HUNTINGTON MUNI,Non-Fatal,Substantial,Airplane,N291T,Beech,56TC,No,2,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,1,VMC,Takeoff,Probable Cause,20-02-1983
20020917X01810,Accident,CHI82DA061,1982-02-20,"FRANKLIN, WI",United States,,,Y78,RAINBOW,Non-Fatal,Substantial,Airplane,N63213,Cessna,150,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,0,0,0,2,VMC,Approach,Probable Cause,20-02-1983
20020917X01629,Accident,ANC82DA020,1982-02-20,"N CAPE YAKATAGA, AK",United States,,,,,Non-Fatal,Substantial,Airplane,N2845D,Grumman,G-21A,No,2,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,2,VMC,Cruise,Probable Cause,20-02-1983
20020917X02466,Accident,MKC82DCJ01,1982-02-21,"ALLIANCE, NE",United States,,,11,MULE SHOE BAR RANCH,Non-Fatal,Destroyed,Airplane,N4812A,Piper,PA-22-150,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,2,0,0,VMC,Takeoff,Probable Cause,21-02-1983
20020917X02285,Accident,LAX82FUA10,1982-02-21,"AVALON, CA",United States,,,,CATALINA,Non-Fatal,Destroyed,Airplane,N5593V,Piper,PA-28-181,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,4,0,0,VMC,Landing,Probable Cause,21-02-1983
20020917X02271,Accident,LAX82FA084,1982-02-21,"TRUCKEE, CA",United States,,,,,Fatal(1),Destroyed,Airplane,N3646R,Piper,PA-28-180,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,0,0,0,UNK,Cruise,Probable Cause,21-02-1983
20020917X01912,Accident,DCA82AA016,1982-02-21,"PROVIDENCE, RI",United States,,,,,Fatal(1),Destroyed,Airplane,N127PM,De Havilland,DHC-6,No,2,Turbo Prop,Part 135: Air Taxi & Commuter,SCHD,Unknown,Pilgrim Airlines,1,10,1,0,VMC,Cruise,Probable Cause,21-02-1983
20020917X02443,Accident,MKC82DA038,1982-02-21,"MONONA, IA",United States,,,7C3,MONONA MUNICIPAL,Non-Fatal,Substantial,Airplane,N9958U,Grumman,AA-5A,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,4,VMC,Takeoff,Probable Cause,21-02-1983
20020917X02441,Accident,MKC82DA036,1982-02-21,"MARCELINE, MO",United States,,,6K1,MARCELINE,Non-Fatal,Substantial,Airplane,N8424B,Piper,PA-32R-301T,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,1,VMC,Cruise,Probable Cause,21-02-1983
20020917X02440,Accident,MKC82DA035,1982-02-21,"TIPTON, IA",United States,,,8C4,MATHEWS MEMORIAL,Non-Fatal,Substantial,Airplane,N64998,Cessna,152,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,0,0,0,1,VMC,Takeoff,Probable Cause,21-02-1983
20020917X02270,Accident,LAX82FA080,1982-02-21,"CATALINA ISLAND, CA",United States,,,,,Non-Fatal,Substantial,Airplane,N4906G,Cessna,172N,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,1,3,VMC,Cruise,Probable Cause,21-02-1983
20020917X02179,Accident,LAX82DA083,1982-02-21,"SACRAMENTO, CA",United States,,,SMF,SACRAMENTO METROPOLITAN,Non-Fatal,Substantial,Airplane,N6597U,Mooney,M-20C,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,1,IMC,Landing,Probable Cause,21-02-1983
20020917X02149,Accident,FTW82FRJ08,1982-02-21,"NEAR TEXARKANA, AR",United States,,,,,Fatal(2),Substantial,Airplane,N53731,Bellanca,7GCBC,No,1,Reciprocating,Part 91: General Aviation,,Personal,,2,0,0,0,VMC,Maneuvering,Probable Cause,21-02-1983
20020917X01816,Accident,CHI82DA067,1982-02-21,"LAKERVILLE, MN",United States,,,Y12,AIRLAKE INDUSTRIAL,Non-Fatal,Substantial,Airplane,N1GF,Piper,PA-28-140,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,1,VMC,Go-around,Probable Cause,21-02-1983
20020917X01815,Accident,CHI82DA066,1982-02-21,"PLAINFIELD, IL",United States,,,1C5,CLOW INTL AIRPORT,Non-Fatal,Substantial,Airplane,N6112Q,Cessna,152,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,0,0,0,1,VMC,Takeoff,Probable Cause,21-02-1983
20020917X01813,Accident,CHI82DA064,1982-02-21,"BLOOMINGTON, IN",United States,,,BMG,MONROE COUNTY,Non-Fatal,Substantial,Airplane,N378NE,Fairchild Hiller,227C,No,2,Turbo Prop,Part 91: General Aviation,,Ferry,,0,0,0,4,VMC,Landing,Probable Cause,21-02-1983
20020917X01812,Accident,CHI82DA063,1982-02-21,"FRANKLIN, WI",United States,,,Y78,RAINBOW,Non-Fatal,Substantial,Airplane,N1218E,Bellanca,8KCAB,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,1,1,0,VMC,Takeoff,Probable Cause,21-02-1983
20020917X02623,Accident,SEA82FYK08,1982-02-22,"SUTHERLIN, OR",United States,,,,,Non-Fatal,Destroyed,Helicopter,N4524,Kaman,HH-43F,No,1,Turbo Shaft,Part 133: Rotorcraft Ext. Load,UNK,Unknown,,0,0,1,0,VMC,Maneuvering,Probable Cause,22-02-1983
20020917X01975,Accident,DEN82FA062,1982-02-22,"SELFRIDGE, ND",United States,,,,,Fatal(2),Destroyed,Airplane,N8869R,Bellanca,14-19-3A,No,1,Reciprocating,Part 91: General Aviation,,Personal,,2,0,0,0,IMC,Cruise,Probable Cause,22-02-1983
20020917X02509,Accident,NYC82DA049,1982-02-22,"WESTERLY, RI",United States,,,WST,WESTERLY STATE,Non-Fatal,Substantial,Airplane,N5358J,Cessna,421C,No,2,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,6,VMC,Cruise,Probable Cause,22-02-1983
20020917X02019,Accident,FTW82DA067,1982-02-22,"PICKENS, AR",United States,,,,M & M AG STRIP,Non-Fatal,Substantial,Airplane,N8526H,Grumman,G-164A,No,1,Reciprocating,Part 137: Agricultural,UNK,Aerial Application,,0,0,0,1,VMC,Takeoff,Probable Cause,22-02-1983
20020917X02018,Accident,FTW82DA066,1982-02-22,"NEAR PATTERSON, LA",United States,,,PTN,,Non-Fatal,Substantial,Airplane,N61766,Cessna,A185F,No,1,Reciprocating,Part 91: General Aviation,,Business,,0,0,0,2,VMC,Taxi,Probable Cause,22-02-1983
20020917X02016,Accident,FTW82DA064,1982-02-22,"ABILENE, TX",United States,,,ABI,ABILENE MUNI.,Non-Fatal,Substantial,Airplane,N3643C,Cessna,180,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,1,VMC,Takeoff,Probable Cause,22-02-1983
20020917X01814,Accident,CHI82DA065,1982-02-22,"ELYRIA, OH",United States,,,1G1,ELYRIA,Non-Fatal,Substantial,Airplane,N25743,Piper,PA-38-112,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,0,0,0,2,VMC,Landing,Probable Cause,22-02-1983
20020917X02352,Accident,MIA82DA056,1982-02-22,"FLORIDA CITY, FL",United States,,,,,Non-Fatal,Substantial,Airplane,N7335E,Cessna,210A,No,1,Reciprocating,Part 91: General Aviation,,Unknown,,0,0,0,1,UNK,Other,Probable Cause,22-02-1983
20020917X01817,Accident,CHI82DA068,1982-02-22,"CLEVELAND, OH",United States,,,,CLEVELAND-HOPKINS INTL.,Non-Fatal,Substantial,Airplane,N8035J,Piper,PA-60,No,2,Reciprocating,Part 135: Air Taxi & Commuter,NSCH,Unknown,Air Continental Incorporated,0,0,0,1,VMC,Takeoff,Probable Cause,22-02-1983
20020917X02245,Accident,LAX82DVD10,1982-02-23,"LODI, CA",United States,,,0600,THOMAS RANCH,Non-Fatal,Destroyed,Airplane,N731RG,Cessna,A188B,No,1,Reciprocating,Part 137: Agricultural,UNK,Aerial Application,,0,1,0,0,VMC,Takeoff,Probable Cause,23-02-1983
20020917X02127,Accident,FTW82FQA15,1982-02-23,"WATROUS, NM",United States,,,,,Fatal(1),Destroyed,,N2272D,Bell,206B,No,1,Turbo Shaft,,,Personal,,1,0,0,0,VMC,Cruise,Probable Cause,23-02-1983
20020917X02446,Accident,MKC82DA041,1982-02-23,"CARROLL, IA",United States,,,CIN,ARTHUR N. NEU,Non-Fatal,Substantial,Airplane,N363VA,Piper,PA-60/601P,No,2,Reciprocating,Part 91: General Aviation,,Business,,0,0,0,3,IMC,Landing,Probable Cause,23-02-1983
20020917X02020,Accident,FTW82DA068,1982-02-23,"KINGFISHER, OK",United States,,,F92,KINGFISHER,Non-Fatal,Substantial,Airplane,N7178A,Cessna,172,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,0,0,0,1,VMC,Landing,Probable Cause,23-02-1983
20020917X01819,Accident,CHI82DA070,1982-02-23,"OXFORD, OH",United States,,,OXD,MIAMI UNIVERSITY,Non-Fatal,Substantial,Airplane,N68298,Cessna,152II,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,1,VMC,Takeoff,Probable Cause,23-02-1983
20020917X02367,Accident,MIA82DA077,1982-02-23,ATLANTIC OCEAN,ATLANTIC OCEAN,,,,,Non-Fatal,Destroyed,Airplane,N761MG,Cessna,210,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,2,0,0,VMC,Cruise,Probable Cause,23-02-1983
20020917X02300,Accident,LAX82FUJ31,1982-02-24,"SAN SIMON, AZ",United States,,,,,Non-Fatal,Destroyed,Airplane,N4802W,Rockwell,COMMANDER 114,No,1,Reciprocating,Part 91: General Aviation,,Ferry,,0,2,0,0,VMC,Cruise,Probable Cause,24-02-1983
20020917X02272,Accident,LAX82FA085,1982-02-24,"HURON, CA",United States,,,,,Fatal(1),Destroyed,Airplane,N491A,Beech,BE-95-C55,No,2,Reciprocating,Part 91: General Aviation,,Business,,1,0,0,0,VMC,Takeoff,Probable Cause,24-02-1983
20020917X02097,Accident,FTW82FA069,1982-02-24,"FORT WORTH, TX",United States,,,F72,OAK GROVE,Non-Fatal,Destroyed,Airplane,N3942,Cessna,150,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,0,0,0,2,IMC,Landing,Probable Cause,24-02-1983
20020917X02021,Accident,FTW82DA070,1982-02-24,"HENNESSEY, OK",United States,,,OK42,HAYMAKER,Non-Fatal,Destroyed,Airplane,N79325,Cessna,172,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,3,VMC,Landing,Probable Cause,24-02-1983
20020917X01898,Incident,CHI82IA072,1982-02-24,"CHICAGO, IL",United States,,,ORD,O'HARE,Incident,,Airplane,N192MA,Swearingen,SA-227,No,2,Turbo Prop,Part 135: Air Taxi & Commuter,SCHD,Unknown,Midstate Airlines,0,0,0,12,VMC,Landing,Probable Cause,24-02-1983
20020917X02626,Accident,SEA82FYM10,1982-02-24,"WASCO, OR",United States,,,,,Non-Fatal,Substantial,Airplane,N9243W,Weatherly,201C,No,1,Reciprocating,Part 137: Agricultural,UNK,Aerial Application,,0,0,0,1,VMC,Takeoff,Probable Cause,24-02-1983
20020917X02501,Accident,NYC82DA040,1982-02-24,"DOYLESTOWN, PA",United States,,,N88,DOYLESTOWN,Non-Fatal,Substantial,Airplane,N1EJ,Cessna,310Q,No,2,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,2,VMC,Landing,Probable Cause,24-02-1983
20020917X01820,Accident,CHI82DA071,1982-02-24,"BRYAN, OH",United States,,,066,BRYAN,Non-Fatal,Substantial,Airplane,N7812Q,Cessna,414,No,2,Reciprocating,Part 91: General Aviation,,Ferry,,0,0,0,1,VMC,Landing,Probable Cause,24-02-1983
20020917X01671,Accident,ATL82DA058,1982-02-24,"CLARKSDALE, MS",United States,,,,,Non-Fatal,Substantial,Airplane,N8803H,Eagle,DW-1,No,1,Reciprocating,Part 137: Agricultural,UNK,Aerial Application,,0,0,0,1,VMC,Cruise,Probable Cause,24-02-1983
20020917X01729,Accident,ATL82FA059,1982-02-25,"HILTON HEAD, SC",United States,,,,,Fatal(4),Destroyed,Airplane,CGMYL,Cessna,210L,No,1,Reciprocating,Part 91: General Aviation,,Unknown,,4,0,0,0,VMC,Cruise,Probable Cause,25-02-1983
20020917X02586,Accident,SEA82DA030,1982-02-25,"JEROME, ID",United States,,,U73,JEROME,Non-Fatal,Substantial,Airplane,N3561G,Piper,PA-28-181,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,0,0,0,2,VMC,Landing,Probable Cause,25-02-1983
20020917X02030,Accident,FTW82DA080,1982-02-25,"EUNICE, LA",United States,,,4R7,EUNICE AIRPORT,Non-Fatal,Substantial,Airplane,N100CA,Cessna,421B,No,2,Reciprocating,Part 91: General Aviation,,Executive/corporate,,0,0,0,3,VMC,Landing,Probable Cause,25-02-1983
20020917X01823,Accident,CHI82DA075,1982-02-25,"AITKIN, MN",United States,,,AIT,AITKIN COUNTY,Non-Fatal,Substantial,Airplane,N2396Z,Beech,23,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,2,VMC,Landing,Probable Cause,25-02-1983
20020917X02145,Accident,FTW82FRG25,1982-02-25,"DEL RIO, TX",United States,,,DRT,DEL RIO INTL,Non-Fatal,Substantial,Airplane,XAIJI,Piper,PA-23,No,2,Reciprocating,Unknown,NSCH,Unknown,,0,0,0,5,VMC,Landing,Probable Cause,25-02-1983
20020917X02112,Accident,FTW82FPA11,1982-02-25,"DALLAS, TX",United States,,,DFW,DALLAS AIRPORT,Non-Fatal,Substantial,Airplane,N8517Z,Beech,D18S,No,2,Reciprocating,Part 135: Air Taxi & Commuter,NSCH,Unknown,Jim Billingsley,0,0,0,1,IMC,Approach,Probable Cause,25-02-1983
20020917X02098,Accident,FTW82FA071,1982-02-26,"SAN MARCOS, TX",United States,,,,,Fatal(1),Destroyed,Helicopter,N9061Z,Robinson,R22,No,1,Reciprocating,Part 91: General Aviation,,Business,,1,0,0,0,VMC,Cruise,Probable Cause,26-02-1983
20020917X01770,Incident,ATL82IA060,1982-02-26,"ATLANTA, GA",United States,,,PDK,DEKALB PEACHTREE,Incident,Minor,Airplane,N10AY,Beech,B90,No,2,Turbo Prop,Part 135: Air Taxi & Commuter,NSCH,Unknown,Hanger One,0,0,0,3,IMC,Landing,Probable Cause,26-02-1983
20020917X02445,Accident,MKC82DA040,1982-02-26,"MCPHERSON, KS",United States,,,MPR,MCPHERSON,Non-Fatal,Substantial,Airplane,N757PF,Cessna,152,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,0,0,0,1,VMC,Landing,Probable Cause,26-02-1983
20020917X01821,Accident,CHI82DA073,1982-02-26,"MANCHESTER, MI",United States,,,73G,ROSSITTIE,Non-Fatal,Substantial,Airplane,N9101U,Cessna,150,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,1,VMC,Takeoff,Probable Cause,26-02-1983
20020917X01630,Accident,ANC82DA021,1982-02-26,"BETHEL, AK",United States,,,,KUSKOKWIM RIVER,Non-Fatal,Substantial,Airplane,N3404A,Piper,PA-20,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,2,VMC,Taxi,Probable Cause,26-02-1983
20020917X02299,Accident,LAX82FUJ29,1982-02-26,"ELOY, AZ",United States,,,,,Non-Fatal,Substantial,Airplane,N8588T,Cessna,182C,No,1,Reciprocating,Part 91: General Aviation,,Unknown,,0,0,1,0,VMC,Approach,Probable Cause,26-02-1983
20020917X02354,Accident,MIA82DA058,1982-02-27,"MIAMI BEACH, FL",United States,,,,,Non-Fatal,Destroyed,Airplane,N24542,Cessna,152,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,1,VMC,Cruise,Probable Cause,27-02-1983
20020917X02337,Incident,LAX82IA086,1982-02-27,"WELDON, CA",United States,,,,,Incident,Minor,Airplane,N9361E,Aeronca,11AC,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,1,0,VMC,Landing,Probable Cause,27-02-1983
20020917X02314,Accident,LAX82FVA13,1982-02-27,"LEMOORE, CA",United States,,,,NAS LEMOORE,Fatal(1),Destroyed,Airplane,N1410Z,Beech,T-34B,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,0,0,0,VMC,Approach,Probable Cause,27-02-1983
20020917X02540,Accident,NYC82FA041,1982-02-27,"ERWINNA, PA",United States,,,9N1,VANSANT,Non-Fatal,Substantial,Airplane,N3318J,Cessna,150G,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,0,1,0,0,VMC,Approach,Probable Cause,27-02-1983
20020917X02492,Accident,NYC82DA030,1982-02-27,"EASTON, PA",United States,,,,EASTON,Non-Fatal,Substantial,Airplane,N9344T,Piper,PA-38-112,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,0,0,0,2,VMC,Takeoff,Probable Cause,27-02-1983
20020917X02356,Accident,MIA82DA060,1982-02-27,"NEW PORT RICHEY, FL",United States,,,,WEST PASCO,Non-Fatal,Substantial,Airplane,N3406C,Cessna,170,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,1,0,VMC,Landing,Probable Cause,27-02-1983
20020917X02355,Accident,MIA82DA059,1982-02-27,"FT. MYERS, FL",United States,,,,LEHIGH WEST,Non-Fatal,Substantial,Helicopter,N1100W,Hughes,269C,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,1,VMC,Approach,Probable Cause,27-02-1983
20020917X02323,Accident,LAX82FVG18,1982-02-27,"SACRAMENTO, CA",United States,,,,EXEC,Non-Fatal,Substantial,Airplane,N14MC,Cessna,320C,No,2,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,3,VMC,Taxi,Probable Cause,27-02-1983
20020917X02022,Accident,FTW82DA072,1982-02-27,"CLOVIS, NM",United States,,,CVN,CLOVIS MUNICIPAL,Non-Fatal,Substantial,Airplane,N761PK,Cessna,T210M,No,1,Reciprocating,Part 91: General Aviation,,Business,,0,0,0,2,VMC,Landing,Probable Cause,27-02-1983
20020917X01824,Accident,CHI82DA076,1982-02-27,"CINCINNATI, OH",United States,,,,,Non-Fatal,Substantial,Balloon,N1522W,Barnes,FIREFLY-7,No,0,Unknown,Part 91: General Aviation,,Personal,,0,1,1,2,VMC,Takeoff,Probable Cause,27-02-1983
20020917X01822,Accident,CHI82DA074,1982-02-27,"WILLIAMSBURG, MI",United States,,,Y17,ACME,Non-Fatal,Substantial,Airplane,N47559,Cessna,152,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,2,VMC,Approach,Probable Cause,27-02-1983
20020917X02273,Accident,LAX82FA088,1982-02-28,"VERDI, NV",United States,,,,,Fatal(6),Destroyed,Airplane,N93338,Cessna,T21OL,No,1,Reciprocating,Part 91: General Aviation,,Personal,,6,0,0,0,VMC,Climb,Probable Cause,28-02-1983
20020917X02181,Accident,LAX82DA089,1982-02-28,"NAPA, CA",United States,,,,,Non-Fatal,Destroyed,Balloon,N40688,Barnes,BALLOON AX7,No,0,Unknown,Part 91: General Aviation,,Unknown,,0,0,1,4,VMC,Landing,Probable Cause,28-02-1983
20020917X01731,Accident,ATL82FA066,1982-02-28,"BRADLEY, SC",United States,,,,,Fatal(4),Destroyed,Airplane,N38540,Piper,PA-32-260,No,1,Reciprocating,Part 91: General Aviation,,Personal,,4,0,0,0,VMC,Unknown,Probable Cause,28-02-1983
20020917X02587,Accident,SEA82DA031,1982-02-28,"REDMOND, WA",United States,,,,,Non-Fatal,Substantial,Airplane,N4787E,Cessna,172N,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,0,0,0,2,VMC,Landing,Probable Cause,28-02-1983
